0.262626	3	-19.9825	2	1632	28
0.263572	3	-19.9825	10	11968	28
0.263626	3	-19.9825	2	1632	28
0.264563	3	-19.9946	9	11424	28
0.264626	3	-19.9946	2	1632	28
0.265572	3	-19.9946	10	11968	28
0.265626	3	-21.1721	2	1632	28
0.266563	3	-21.1721	9	11424	28
0.266626	3	-21.1721	2	1632	28
0.267572	3	-22.7039	10	11968	28
0.267626	3	-22.7039	2	1632	28
0.268563	3	-22.7039	9	11424	28
0.268626	3	-20.1142	2	1632	28
0.269563	3	-20.1142	9	11424	28
0.269626	3	-20.1142	2	1632	28
0.270572	3	-13.7823	10	11968	28
0.270626	3	-13.7823	2	1632	28
0.271563	3	-13.7823	9	11424	28
0.271625	3	-13.5392	2	1632	28
0.272572	3	-13.5392	10	11968	28
0.272625	3	-13.5392	2	1632	28
0.273563	3	-20.4143	9	11424	28
0.273625	3	-20.4143	2	1632	28
0.274563	3	-20.4143	9	11424	28
0.274625	3	-16.2976	2	1632	28
0.275572	3	-16.2976	10	11968	28
0.275625	3	-16.2976	2	1632	28
0.276563	3	-16.0952	9	11424	28
0.276625	3	-16.0952	2	1632	28
0.277572	3	-16.0952	10	11968	28
0.277625	3	-21.9382	2	1632	28
0.278563	3	-21.9382	9	11424	28
0.278625	3	-21.9382	2	1632	28
0.279562	3	-20.6029	9	11424	28
0.279625	3	-20.6029	2	2176	28
0.280562	3	-20.6029	9	11424	28
0.280625	3	-17.9528	2	1632	28
0.281562	3	-17.9528	9	11424	28
0.281625	3	-17.9528	2	1632	28
0.282571	3	-19.2769	10	11968	28
0.282625	3	-19.2769	2	1632	28
0.283562	3	-19.2769	9	11424	28
0.283625	3	-16.1355	2	1632	28
0.284571	3	-16.1355	10	11968	28
0.284625	3	-16.1355	2	1632	28
0.285562	3	-22.594	9	11424	28
0.285625	3	-22.594	2	1632	28
0.286562	3	-22.594	9	11424	28
0.286625	3	-22.4477	2	1632	28
0.287562	3	-22.4477	9	11424	28
0.299008	1	-9.29061	3	3808	28
0.299124	1	-9.10511	2	1632	28
0.30007	1	-9.02842	10	11968	28
0.300124	1	-5.05951	2	1632	28
0.301061	1	-5.15323	9	11424	28
0.301124	1	-5.15493	2	1632	28
0.30207	1	-1.82817	10	11968	28
0.302124	1	-1.82582	2	1632	28
0.303061	1	-1.83112	9	11424	28
0.303123	1	-8.69596	2	1632	28
0.304061	1	-8.78127	9	11424	28
0.304123	1	-8.70068	2	1632	28
0.30507	1	-3.55983	10	11968	28
0.305123	1	-3.58682	2	1632	28
0.306061	1	-3.64191	9	11424	28
0.306123	1	-4.17269	2	1632	28
0.30707	1	-4.20403	10	11968	28
0.307123	1	-4.16587	2	1632	28
0.308061	1	-2.29225	9	11424	28
0.308123	1	-2.30449	2	1632	28
0.309061	1	-2.26592	9	11424	28
0.309123	1	-7.97436	2	1632	28
0.310069	1	-7.98745	10	11968	28
0.310123	1	-8.06142	2	1632	28
0.31106	1	-3.08353	9	11424	28
0.311123	1	-3.08435	2	1632	28
0.312069	1	-3.08806	10	11968	28
0.312123	1	-9.8711	2	1632	28
0.31306	1	-10.0342	9	11424	28
0.313123	1	-9.84116	2	1632	28
0.314069	1	-4.34292	10	11968	28
0.314123	1	-4.33673	2	1632	28
0.31506	1	-4.37358	9	11424	28
0.315123	1	-4.19925	2	1632	28
0.31606	1	-4.08228	9	11424	28
0.316123	1	-4.05255	2	1632	28
0.317069	1	-5.30691	10	11968	28
0.317123	1	-5.22131	2	1632	28
0.31806	1	-5.30051	9	11424	28
0.318122	1	-3.61981	2	1632	28
0.319069	1	-3.60329	10	11968	28
0.319122	1	-3.53497	2	1632	28
0.32006	1	-6.49046	9	11424	28
0.320122	1	-6.45077	2	1632	28
0.32106	1	-6.46235	9	11424	28
0.321122	1	-7.32677	2	1632	28
0.322069	1	-7.22537	10	11968	28
0.322122	1	-7.36067	2	1632	28
0.32306	1	-7.68347	9	11424	28
0.323122	1	-7.66472	2	1632	28
0.324069	1	-7.64715	10	11968	28
0.324122	1	-5.64421	2	1632	28
0.32506	1	-5.5362	9	11424	28
0.325122	1	-5.57558	2	1632	28
0.326059	1	-3.6055	9	11424	28
0.326122	1	-3.65901	2	2176	28
0.327059	1	-3.6336	9	11424	28
0.327122	1	-7.33139	2	1632	28
0.328059	1	-7.3163	9	11424	28
0.328122	1	-7.34646	2	1632	28
0.329068	1	-6.44672	10	11968	28
0.329122	1	-6.58113	2	1632	28
0.330059	1	-6.58381	9	11424	28
0.330122	1	-2.56688	2	1632	28
0.331068	1	-2.60538	10	11968	28
0.331122	1	-2.53163	2	1632	28
0.332059	1	-3.45098	9	11424	28
0.332122	1	-3.50913	2	1632	28
0.333059	1	-3.49653	9	11424	28
0.333122	1	-6.18285	2	1632	28
0.334068	1	-6.15907	10	11968	28
0.334121	1	-6.12332	2	1632	28
0.335059	1	-6.12554	9	11424	28
0.335121	1	-6.05646	2	1632	28
0.336068	1	-6.00454	10	11968	28
0.336121	1	-7.62664	2	1632	28
0.337059	1	-7.52768	9	11424	28
0.337121	1	-7.56862	2	1632	28
0.338059	1	-8.7378	9	11424	28
0.338121	1	-8.57918	2	1632	28
0.339068	1	-8.69397	10	11968	28
0.339121	1	-3.07898	2	1632	28
0.340059	1	-2.99811	9	11424	28
0.340121	1	-3.1929	2	1632	28
0.341067	1	-3.0963	10	11968	28
0.341121	1	-3.01489	2	1632	28
0.342058	1	-3.06347	9	11424	28
0.342121	1	-8.64197	2	1632	28
0.343058	1	-8.60984	9	11424	28
0.343121	1	-8.52545	2	2176	28
0.344058	1	-5.20022	9	11424	28
0.344121	1	-5.18512	2	1632	28
0.345058	1	-5.24849	9	11424	28
0.345121	1	-5.6565	2	1632	28
0.346067	1	-5.60438	10	11968	28
0.346121	1	-5.71978	2	1632	28
0.347058	1	-0.834501	9	11424	28
0.347121	1	-0.855654	2	1632	28
0.348067	1	-0.81765	10	11968	28
0.348121	1	-4.16684	2	1632	28
0.349058	1	-4.13993	9	11424	28
0.349121	1	-4.2293	2	1632	28
0.350058	1	-5.48246	9	11424	28
0.35012	1	-5.62215	2	1632	28
0.351067	1	-5.55901	10	11968	28
0.35112	1	-9.80989	2	1632	28
0.352058	1	-9.96351	9	11424	28
0.35212	1	-9.89841	2	1632	28
0.353067	1	-4.3965	10	11968	28
0.35312	1	-4.37476	2	1632	28
0.354058	1	-4.43931	9	11424	28
0.35412	1	-7.52544	2	1632	28
0.355058	1	-7.51948	9	11424	28
0.35512	1	-7.54544	2	2176	28
0.356058	1	-5.35994	9	11424	28
0.35612	1	-5.31304	2	1632	28
0.357058	1	-5.43717	9	11424	28
0.35712	1	-9.08142	2	1632	28
0.358066	1	-9.1545	10	11968	28
0.35812	1	-9.04986	2	1632	28
0.359057	1	-8.17003	9	11424	28
0.35912	1	-8.08499	2	1632	28
0.360066	1	-8.04848	10	11968	28
0.36012	1	-6.76478	2	1632	28
0.361057	1	-6.80346	9	11424	28
0.36112	1	-6.77619	2	1632	28
0.362057	1	-6.54692	9	11424	28
0.36212	1	-6.54744	2	1632	28
0.363066	1	-6.55887	10	11968	28
0.36312	1	-1.21916	2	1632	28
0.364057	1	-1.26092	9	11424	28
0.36412	1	-1.28171	2	1632	28
0.365066	1	-2.22043	10	11968	28
0.365119	1	-2.2243	2	1632	28
0.366057	1	-2.22128	9	11424	28
0.366119	1	-7.71216	2	1632	28
0.367057	1	-7.62924	9	11424	28
0.367119	1	-7.70371	2	1632	28
0.368066	1	-6.29991	10	11968	28
0.368119	1	-6.35774	2	1632	28
0.369057	1	-6.27413	9	11424	28
0.369119	1	-7.02417	2	1632	28
0.370066	1	-6.90397	10	11968	28
0.370119	1	-6.95785	2	1632	28
0.371057	1	-8.69777	9	11424	28
0.371119	1	-8.70404	2	1632	28
0.372057	1	-8.66904	9	11424	28
0.372119	1	-6.52834	2	2176	28
0.373056	1	-6.7004	9	11424	28
0.373119	1	-6.64253	2	1632	28
0.374056	1	-4.3674	9	11424	28
0.374119	1	-4.46332	2	1632	28
0.375065	1	-4.36606	10	11968	28
0.375119	1	-4.33338	2	1632	28
0.376056	1	-4.27508	9	11424	28
0.376119	1	-4.33584	2	1632	28
0.377065	1	-2.49771	10	11968	28
0.377119	1	-2.48444	2	1632	28
0.378056	1	-2.44768	9	11424	28
0.378119	1	-8.87213	2	1632	28
0.379056	1	-9.0218	9	11424	28
0.379119	1	-9.13181	2	1632	28
0.380065	1	-6.06326	10	11968	28
0.380119	1	-6.18158	2	1632	28
0.381056	1	-6.12975	9	11424	28
0.381118	1	-5.94744	2	1632	28
0.382065	1	-6.02969	10	11968	28
0.382118	1	-6.11311	2	1632	28
0.383056	1	-10.2546	9	11424	28
0.383118	1	-10.2667	2	1632	28
0.384056	1	-10.4645	9	11424	28
0.384118	1	-3.31362	2	1632	28
0.385065	1	-3.33034	10	11968	28
0.385118	1	-3.33619	2	1632	28
0.386056	1	-5.09872	9	11424	28
0.386118	1	-4.96355	2	1632	28
0.387065	1	-5.06095	10	11968	28
0.387118	1	-7.30788	2	1632	28
0.388056	1	-7.33851	9	11424	28
0.388118	1	-7.36075	2	1632	28
0.389055	1	-5.8851	9	11424	28
0.389118	1	-5.92931	2	2176	28
0.390055	1	-5.93607	9	11424	28
0.390118	1	-6.67343	2	1632	28
0.391055	1	-6.63032	9	11424	28
0.391118	1	-6.61178	2	1632	28
0.392064	1	-3.19905	10	11968	28
0.392118	1	-3.25498	2	1632	28
0.393055	1	-3.15235	9	11424	28
0.393118	1	-2.83969	2	1632	28
0.394064	1	-2.78076	10	11968	28
0.394118	1	-2.79002	2	1632	28
0.395055	1	0.980468	9	11424	28
0.395118	1	0.995038	2	1632	28
0.396055	1	0.958949	9	11424	28
0.396118	1	-3.48538	2	1632	28
0.397064	1	-3.49636	10	11968	28
0.397117	1	-3.39313	2	1632	28
0.398055	1	-3.50283	9	11424	28
0.398117	1	-3.52051	2	1632	28
0.399028	1	-3.52093	6	7616	28
0.40551	3	-19.7917	4	4352	28
0.405617	3	-19.7917	2	1632	28
0.406563	3	-19.7917	10	11968	28
0.406617	3	-20.4954	2	1632	28
0.407554	3	-20.4954	9	11424	28
0.407617	3	-20.4954	2	1632	28
0.408554	3	-13.8663	9	11424	28
0.408617	3	-13.8663	2	1632	28
0.409563	3	-13.8663	10	11968	28
0.409617	3	-18.6404	2	1632	28
0.410554	3	-18.6404	9	11424	28
0.410617	3	-18.6404	2	1632	28
0.411563	3	-17.1012	10	11968	28
0.411617	3	-17.1012	2	1632	28
0.412554	3	-17.1012	9	11424	28
0.412616	3	-16.0447	2	1632	28
0.413554	3	-16.0447	9	11424	28
0.413616	3	-16.0447	2	1632	28
0.414563	3	-27.846	10	11968	28
0.414616	3	-27.846	2	1632	28
0.415554	3	-27.846	9	11424	28
0.415616	3	-14.0457	2	1632	28
0.416563	3	-14.0457	10	11968	28
0.416616	3	-14.0457	2	1632	28
0.417554	3	-19.793	9	11424	28
0.417616	3	-19.793	2	1632	28
0.418554	3	-19.793	9	11424	28
0.418616	3	-21.4357	2	2176	28
0.419554	3	-21.4357	9	11424	28
0.419616	3	-21.4357	2	1632	28
0.420553	3	-20.6213	9	11424	28
0.420616	3	-20.6213	2	1632	28
0.421562	3	-20.6213	10	11968	28
0.421616	3	-20.1471	2	1632	28
0.422553	3	-20.1471	9	11424	28
0.422616	3	-20.1471	2	1632	28
0.422982	1	-4.2461	1	1088	28
0.423116	1	-4.28225	2	1632	28
0.423562	3	-18.898	10	11968	28
0.423616	3	-18.898	2	1632	28
0.424053	1	-4.18808	9	11424	28
0.424116	1	-4.62842	2	1632	28
0.424553	3	-18.898	9	11424	28
0.424616	3	-23.6116	2	1632	28
0.425062	1	-4.52576	10	11968	28
0.425116	1	-4.57095	2	1632	28
0.425553	3	-23.6116	9	11424	28
0.425616	3	-23.6116	2	1632	28
0.426053	1	-8.03092	9	11424	28
0.426116	1	-7.87207	2	1632	28
0.426562	3	-19.4835	10	11968	28
0.426616	3	-19.4835	2	1632	28
0.427062	1	-7.94708	10	11968	28
0.427116	1	-3.84567	2	1632	28
0.427553	3	-19.4835	9	11424	28
0.427615	3	-15.5447	2	1632	28
0.428053	1	-3.8499	9	11424	28
0.428115	1	-3.90568	2	1632	28
0.428562	3	-15.5447	10	11968	28
0.428615	3	-15.5447	2	1632	28
0.429053	1	-5.76737	9	11424	28
0.429115	1	-5.56239	2	1632	28
0.429553	3	-17.4626	9	11424	28
0.429615	3	-17.4626	2	1632	28
0.430062	1	-5.5659	10	11968	28
0.430115	1	-3.85225	2	1632	28
0.430553	3	-17.4626	9	11424	28
0.430615	3	-20.8322	2	1632	28
0.431053	1	-3.71259	9	11424	28
0.431115	1	-3.82205	2	1632	28
0.431562	3	-20.8322	10	11968	28
0.431615	3	-20.8322	2	1632	28
0.432062	1	-8.67405	10	11968	28
0.432115	1	-8.43674	2	1632	28
0.432553	3	-19.8139	9	11424	28
0.432615	3	-19.8139	2	1632	28
0.433053	1	-8.61279	9	11424	28
0.433115	1	-1.57607	2	1632	28
0.433562	3	-19.8139	10	11968	28
0.433615	3	-25.5035	2	1632	28
0.434053	1	-1.53891	9	11424	28
0.434115	1	-1.52036	2	2176	28
0.434553	3	-25.5035	9	11424	28
0.434615	3	-25.5035	2	1632	28
0.435053	1	-6.14036	9	11424	28
0.435115	1	-6.18759	2	1632	28
0.435561	3	-16.1291	10	11968	28
0.435615	3	-16.1291	2	1632	28
0.436052	1	-6.12545	9	11424	28
0.436115	1	-5.68547	2	1632	28
0.436552	3	-16.1291	9	11424	28
0.436615	3	-24.382	2	1632	28
0.437061	1	-5.72773	10	11968	28
